"","state","name","ncesID","acfrs_original_name"
"1116","MI","North Dickinson County Schools","2630480","North Dickinson County Schools"
"1117","MN","Fergus Falls Area Special Education Cooperative 935","2700043",NA
"1118","MN","Indepdent School District No. 2172","2717100","kenyon-wanamingo school district 2172"
"1119","MN","Independent School District 085","2733390","springfield sch dist 85"
"1120","MN","Independent School District 891","2707470","canby ind sch dist 891"
"1121","MN","Independent School District No. 139","2732550","rush city ind sch district 139"
"1122","MN","Independent School District No. 2143","2700013","waterville-elysian-morristown isd 2143"
"1123","MN","Independent School District No. 2580","2711085","east central isd 2580"
"1124","MN","Independent School District No. 2752","2711820",NA
"1125","MN","Independent School District No. 282","2733420",NA
"1126","MN","Independent School District No. 2899","2700287","plainview elgin millville school district"
"1127","MN","Independent School District No. 473","2715510","isle school dist 473"
"1128","MN","Independent School District No. 549","2728230",NA
"1129","MN","Independent School District No. 775","2717120","kerkhoven-murdock-sunburg school dist #775"
"1130","MN","Lake Park Audubon School District 2889","2700162","lake park audubon isd 2889"
"1131","MN","Luverne Independent School District 2184","2718330","luverne sch dist 2184"
"1132","MN","Minneapolis Special School District No.1","2721240","Minneapolis Special School District No.1"
"1133","MN","New York Mills Independent School District 553","2723520","new york mills ind school dist 553"
"1134","MN","Northeast Metro Intermediate School District 916","2702264","ne metro intermediate district 916"
"1135","MN","Northland Learning Center-ISD No. 6076","2700224","northland learning center"
"1136","MN","Ogilvie Independent School District No. 333","2723970","ogilvie ind sch dist 333"
"1137","MN","Pine River-Backus Public Schools Independent School District No. 2174","2728970","pine river-backus isd 2174"
"1138","MN","Rochester ISD No. 535","2731800","Rochester Isd No. 535"
"1139","MN","Runestone Area Education District","2700016","runestone educ district"
"1140","MN","Sleepy Eye Public Schools Independent School District 84","2733210","sleepy eye sch dist 84"
"1141","MN","Spring Lake Park Independent School District No.16","2733330","spring lake park ind sch dist 16"
"1142","MN","St. Clair Public Schools Independent School District 0075","2733480","st clair ind sch dist 75"
"1143","MN","St. Cloud Independent School District No. 742","2733510","St. Cloud Independent School District No. 742"
"1144","MN","Warroad Public Schools Isd 690","2741850","warroad sch dist 690"
"1145","MS","Chickasaw County School District","2800960","Chickasaw County School District"
"1146","MS","Forrest County Agricultural High School","2801510","Forrest County Agricultural High School"
"1147","MS","Marion County School District","2802820","Marion County School District"
"1148","MT","Absarokee Elementary School District 52-C","3001710","absarokee elem sch dist 52-c"
"1149","MT","Alberton K-12 School District","3001860","alberton k-12 school district"
"1150","MT","Alder-Upper Ruby Elementary District No. 2","3017460","alder-upper ruby elem dist 2"
"1151","MT","Alzada Elementary District No. 56","3001950","alzada elem dist 56"
"1152","MT","Amsterdam Elementary District No. 75","3001980","amsterdam elem dist 75"
"1153","MT","Anderson Elementary District No. 41","3002070","anderson elem dist 41"
"1154","MT","Arrowhead Elementary District No. 75","3002300","arrowhead elem dist 75"
"1155","MT","Auchard Creek Elementary District No. 27","3002490","auchard creek elem dist 27"
"1156","MT","Augusta Elementary School District 45","3002430","augusta elem sch dist 45"
"1157","MT","Avon Elementary District No. 29","3002550","avon elem dist 29"
"1158","MT","Ayers Elementary District No. 222","3002570","ayers elem dist 222"
"1159","MT","Bainville K-12 School District","3002640","bainville k-12 school district"
"1160","MT","Baker K-12 School District","3002730","baker k-12 school district"
"1161","MT","Basin Elementary District No. 5","3002820","basin elem dist 5"
"1162","MT","Beaverhead County High School District","3003090","beaverhead co high school dist"
"1163","MT","Belfry K-12 School District","3003270","belfry k-12 school district"
"1164","MT","Belt Elementary School District 29","3003420","belt elem sch dist 29"
"1165","MT","Benton Lake Elementary District No. 99","3003480","benton lake elem dist 99"
"1166","MT","Biddle Elementary District No. 6","3003600","biddle elem dist 6"
"1167","MT","Big Sandy K-12 School District","3003750","big sandy k-12 sch district"
"1168","MT","Big Sky School K-12 District","3000654","big sky school k-12 district"
"1169","MT","Big Timber Elementary District No. 1","3003800","big timber elem dist 1"
"1170","MT","Bigfork School District 38","3003820","bigfork school dist 38"
"1171","MT","Birney Elementary District No. 3","3003990","birney elem dist 3"
"1172","MT","Bloomfield Elementary District No. 30","3004200","bloomfield elem dist 30"
"1173","MT","Blue Creek Elementary District No. 3","3004230","blue creek elem dist 3"
"1174","MT","Bonner Elementary District No. 14","3004260","bonner elem dist 14"
"1175","MT","Bridger K-12 School District","3004800","bridger k-12 school district"
"1176","MT","Broadus Elementary School District 79J","3000006","broadus elem sch dist 79j"
"1177","MT","Broadview Elementary School District 21J","3004890","broadview elem sch dist 21j"
"1178","MT","Brorson Elementary District No. 11","3005130","brorson elem dist 11"
"1179","MT","Bynum Elementary District No. 12","3005330","bynum elem dist 12"
"1180","MT","Canyon Creek Elementary District No. 4","3005460","canyon creek elem dist 4"
"1181","MT","Cardwell Elementary District No. 16-31","3005550","cardwell elem dist 16-31"
"1182","MT","Carter Elementary District No. 56","3005760","carter elem dist 56"
"1183","MT","Cascade Elementary District No. 3","3005880","cascade elem dist 3"
"1184","MT","Cayuse Prairie Elementary District No. 10","3005990","cayuse prairie elem dist 10"
"1185","MT","Centerville Elementary School District","3025130","centerville elem sch district"
"1186","MT","Charlo Elementary School District 7-J","3006112","charlo elem sch dist 7-j"
"1187","MT","Chester-Joplin-Inverness School District No. 48-1J & 48-2J","3000098","chester-joplin-inverness el"
"1188","MT","Chinook Elementary School District 10","3006260","chinook elem sch dist 10"
"1189","MT","Choteau Elementary School District 1","3006320","choteau elem sch dist 1"
"1190","MT","Circle Elementary School District 1","3006790","circle elem sch dist 1"
"1191","MT","Clancy Elementary District No. 1","3006840","clancy elem dist 1"
"1192","MT","Cleveland-Lone Tree Elementary School District No. 14","3004050","cleveland-lone tree elem 14"
"1193","MT","Clinton Elementary District No. 32","3006870","clinton elem dist 32"
"1194","MT","Cohagen Elementary District No. 27","3007030","cohagen elem dist 27"
"1195","MT","Conrad Elementary School District 10","3007330","conrad elem sch dist 10"
"1196","MT","Cooke City Elementary District No. 9","3007350","cooke city elem dist 9"
"1197","MT","Cottonwood Elementary District No. 22","3007500","cottonwood elem dist 22"
"1198","MT","Cottonwood Elementary District No. 57","3014150","cottonwood elem dist 57"
"1199","MT","Creston Elementary District No. 9","3007710","creston elem dist 9"
"1200","MT","Culbertson Elem & H S Dist 17J/C","3007830","culbertson elem & h s dist 17j/c"
"1201","MT","Custer K-12 School District","3008130","custer k-12 school district"
"1202","MT","Darby K-12 School District","3008280","darby k-12 school district"
"1203","MT","Davey Elementary District No. 12","3008310","davey elem dist 12"
"1204","MT","Deer Creek Elementary District No. 3","3008470","deer creek elem dist 3"
"1205","MT","Deer Lodge Elementary District No. 1","3008670","deer lodge elem dist 1"
"1206","MT","Deer Park Elementary District No. 2","3008700","deer park elem dist 2"
"1207","MT","Deerfield Elementary District No. 15","3008730","deerfield elem dist 15"
"1208","MT","Denton Elementary School District 84","3008860","denton elem sch dist 84"
"1209","MT","Dept of Corrections-Youth","3000091","dept of corrections-youth"
"1210","MT","Desmet Elementary District No. 20","3008880","desmet elem dist 20"
"1211","MT","Divide Elementary District No. 4","3009000","divide elem dist 4"
"1212","MT","Dixon Elementary District No. 9","3009030","dixon elem dist 9"
"1213","MT","Drummond Public Sch Dist 11 & 2","3009180","drummond public sch dist 11 & 2"
"1214","MT","Dupuyer Elementary District No. 2","3009330","dupuyer elem dist 2"
"1215","MT","Dutton/Brady K-12 School District","3000102","dutton/brady k-12 school district"
"1216","MT","East Glacier Park Elem District 50","3009510","east glacier park elem district 50"
"1217","MT","Ekalaka Elementary District No. 15","3009670","ekalaka elem dist 15"
"1218","MT","Elder Grove Elementary District No. 8","3009720","elder grove elem dist 8"
"1219","MT","Elliston Elementary District No. 27","3009780","elliston elem dist 27"
"1220","MT","Elysian Elementary District No. 23","3009840","elysian elem dist 23"
"1221","MT","Ennis K-12 School District","3009930","ennis k-12 school district"
"1222","MT","Fair-Mont-Egan Elementary District No. 3","3010230","fair-mont-egan elem dist 3"
"1223","MT","Fairfield Elementary School District 21","3010140","fairfield elem sch dist 21"
"1224","MT","Fairview Elementary School District 13","3010210","fairview elem sch dist 13"
"1225","MT","Fergus High School District No. 1","3010530","fergus high sch dist 1"
"1226","MT","Fishtail Elementary District No. 13","3010800","fishtail elem dist 13"
"1227","MT","Florence-Carlton K-12 School District","3011100","florence-carlton k-12 school dist"
"1228","MT","Forsyth Elementary School District 4","3011160","forsyth elem sch dist 4"
"1229","MT","Fort Benton Elementary School District 1","3011240","fort benton elem sch dist 1"
"1230","MT","Fortine Elementary District No. 14","3011340","fortine elem dist 14"
"1231","MT","Froid Elementary School District 65","3011550","froid elem sch dist 65"
"1232","MT","Fromberg Public Schools","3011650","fromberg public schools"
"1233","MT","Frontier Elementary District No. 3","3011670","frontier elem dist 3"
"1234","MT","Galata Elementary District No. 21","3011730","galata elem dist 21"
"1235","MT","Gallatin Gateway Elementary District No. 35","3011790","gallatin gateway elem dist 35"
"1236","MT","Gardiner Elementary School District 7","3011820","gardiner elem sch dist 7"
"1237","MT","Garfield County High School District","3011880","garfield co high sch dist"
"1238","MT","Garrison Elementary District No. 20","3021480","garrison elem dist 20"
"1239","MT","Geraldine Public Schools","3012210","geraldine public schools"
"1240","MT","Geyser High School No. 58","3012300","geyser h s 58"
"1241","MT","Gildford Colony Elementary District No. 89","3012350","gildford colony elem dist 89"
"1242","MT","Gold Creek Elementary District No. 33","3012570","gold creek elem dist 33"
"1243","MT","Golden Ridge Elementary District No. 45","3012600","golden ridge elem dist 45"
"1244","MT","Grant Elementary District No. 7","3012900","grant elem dist 7"
"1245","MT","Grass Range Elementary School District 27","3012960","grass range elem sch dist 27"
"1246","MT","Greenfield Elementary District No. 75","3013110","greenfield elem dist 75"
"1247","MT","Greycliffe Elementary District No. 16","3013140","greycliffe elem dist 16"
"1248","MT","Hall Elementary District No. 8","3013200","hall elem dist 8"
"1249","MT","Hammond-Hawks Home Elementary District No.Rict 1","3013280","hammond-hawks home elem district 1"
"1250","MT","Hardin School District No 1 & 17H","3013340",NA
"1251","MT","Harlowton High School District No. 16","3013470","harlowton h s dist 16"
"1252","MT","Harrison K-12 School District","3013530","harrison k-12 school district"
"1253","MT","Helena Elementary School District 1","3000005","helena elem sch dist 1"
"1254","MT","Helena Flats Elementary District No. 15","3013800","helena flats elem dist 15"
"1255","MT","Helmville Elementary District No. 15","3013890","helmville elem dist 15"
"1256","MT","Highwood K-12 School District","3014070","highwood k-12 sch dist"
"1257","MT","Hinsdale Elementary School District 7A","3014340","hinsdale elem sch dist 7a"
"1258","MT","Hobson K-12 School District","3014430","hobson k-12 school district"
"1259","MT","Hot Springs Public Schools","3014640","hot springs public schools"
"1260","MT","Hysham K-12 School District","3014760","hysham k-12 school district"
"1261","MT","Independent Elementary District No. 52","3014820","independent elem dist 52"
"1262","MT","Jackson Elementary District No. 24","3015060","jackson elem dist 24"
"1263","MT","Jefferson High School District No. 1","3015120","jefferson h s dist 1"
"1264","MT","Joliet Elementary School District 7","3015200","joliet elem sch dist 7"
"1265","MT","Jordan Elementary District No. 1","3015340","jordan elem dist 1"
"1266","MT","Judith Gap Elementary School District 21J","3015360","judith gap elem sch dist 21j"
"1267","MT","Kester Elementary District No. 23","3015510","kester elem dist 23"
"1268","MT","Kila Elementary District No. 20","3015570","kila elem dist 20"
"1269","MT","King Colony Elementary District No. 40","3015610","king colony elem dist 40"
"1270","MT","Kinsey Elementary District No. 63","3007980","kinsey elem dist 63"
"1271","MT","Kircher Elementary District No. 3","3015640","kircher elem dist 3"
"1272","MT","Knees Elementary District No. 59","3015690","knees elem dist 59"
"1273","MT","Lambert Elementary School District 86","3015990","lambert elem sch dist 86"
"1274","MT","Lamotte Elementary District No. 43","3016110","lamotte elem dist 43"
"1275","MT","Lavina K-12 School District","3016290","lavina k-12 school district"
"1276","MT","Liberty Elementary School District 10","3000093","liberty elem sch district 10"
"1277","MT","Lima K-12 School District","3016710","lima k-12 school district"
"1278","MT","Lincoln K-12 School District","3016810","lincoln k-12 school district"
"1279","MT","Lindsay Elementary District No. 367","3008400","lindsay elementary district 367"
"1280","MT","Livingston School District No. 4 _ 1","3016880",NA
"1281","MT","Lolo Elementary District No. 7","3017130","lolo elem dist 7"
"1282","MT","Lone Rock Elementary District No. 13","3017190","lone rock elem dist 13"
"1283","MT","Lustre Elementary District No. 23","3017340","lustre elem dist 23"
"1284","MT","Luther Elementary District No. 910","3017370","luther elem dist 910"
"1285","MT","Malmborg Elementary District No. 47","3017520","malmborg elem dist 47"
"1286","MT","Malta K-12 School District","3017580","malta k-12 school district"
"1287","MT","Manhattan High School District No. 3","3017640","manhattan h s dist 3"
"1288","MT","Marion Elementary District No. 54","3017700","marion elem dist 54"
"1289","MT","Mccormick Elementary District No. 15","3006030","mccormick elem dist 15"
"1290","MT","Mcleod Elementary District No. 29","3018060","mcleod elem dist 29"
"1291","MT","Medicine Lake K-12 School District","3018170","medicine lake k-12 school district"
"1292","MT","Melrose Elementary District No. 5","3018210","melrose elem dist 5"
"1293","MT","Melstone Elementary School District 64J","3018240","melstone elem sch dist 64j"
"1294","MT","Melville Elementary District No. 5","3018290","melville elem dist 5"
"1295","MT","Miami Elementary District No. 31","3021150","miami elem dist 31"
"1296","MT","Molt Elementary District No. 12-12","3018660","molt elem dist 12-12"
"1297","MT","Monforton Elementary District No. 27","3018750","monforton elem dist 27"
"1298","MT","Montana City Elementary District No. 27","3018780","montana city elem dist 27"
"1299","MT","Montana School For The Deaf & Blind","3000100","mont sch for deaf blind"
"1300","MT","Moore Elementary School District 44","3018870","moore elem sch dist 44"
"1301","MT","Morin Elementary District No. 17","3018960","morin elem dist 17"
"1302","MT","Mountain View Elementary District No. 64","3000004","mountain view elem dist 64"
"1303","MT","Nashua K-12 School District","3019170","nashua k-12 school district"
"1304","MT","North Harlem Elementary District No. 6","3019310","north harlem elem dist 6"
"1305","MT","North Star Elementary District No.","3000096","north star elementary district"
"1306","MT","Noxon Elementary School District 10","3000090","noxon elem sch dist 10"
"1307","MT","Nye Elementary District No. 31","3019530","nye elem dist 31"
"1308","MT","Olney-Bissell Elementary District No. 58","3010950","olney-bissell elem dist 58"
"1309","MT","Opheim K-12 School District","3019740","opheim k-12 school district"
"1310","MT","Ovando Elementary District No. 11","3019950","ovando elem dist 11"
"1311","MT","Park City Elementary School District 5","3020040","park city elem sch dist 5"
"1312","MT","Park County High School District No. 1","3020100","park co h s dist 1"
"1313","MT","Pass Creek Elementary District No. 25","3020170","pass creek elem dist 25"
"1314","MT","Pendroy Elementary District No. 61","3020240","pendroy elm dist 61"
"1315","MT","Phillibsburg K-12 School District","3012840","phillibsburg k-12 school dist"
"1316","MT","Pine Creek Elementary District No. 19","3020670","pine creek elem dist 19"
"1317","MT","Pine Grove Cap Rock Elementary District No.Rict 19","3020690","pine grove cap rock elem district 19"
"1318","MT","Pioneer Elementary District No. 41","3020790","pioneer elem dist 41"
"1319","MT","Plains K-12 School District","3020850","plains k-12 sch dist"
"1320","MT","Pleasant Valley Elementary District No. 27","3020880","pleasant valley elem dist 27"
"1321","MT","Plentywood K-12 School District","3020960","plentywood k-12 school district"
"1322","MT","Plevna K-12 School District","3021000","plevna k-12 school district"
"1323","MT","Polaris Elementary District No. 21","3021030","polaris elem dist 21"
"1324","MT","Poplar Schools #9 _ 9B","3021240",NA
"1325","MT","Potomac Elementary District No. 11","3021330","potomac elem dist 11"
"1326","MT","Powell County High School District","3021450","powell co high sch dist"
"1327","MT","Power Elementary School District 30","3021510","power elem sch dist 30"
"1328","MT","Ramsay Elementary District No. 3","3021850","ramsay elem dist 3"
"1329","MT","Rapelje Elementary School District 32","3021870","rapelje elem sch dist 32"
"1330","MT","Rau Elementary District No. 21","3021960","rau elem dist 21"
"1331","MT","Red Lodge Elementary School District 1","3022080","red lodge elem sch dist 1"
"1332","MT","Reed Point Elementary School District 9-9","3022230","reed point elem sch dist 9-9"
"1333","MT","Reichle Elementary District No. 26","3022290","reichle elem dist 26"
"1334","MT","Richey Elementary School District 78J","3022370","richey elem sch dist 78j"
"1335","MT","Roberts K-12 School District","3022710","roberts k-12 school district"
"1336","MT","Roundup Elementary School District 55","3023040","roundup elem sch dist 55"
"1337","MT","Roy K-12 School District","3023160","roy k-12 school district"
"1338","MT","Ryegate K-12 School District","3023340","ryegate k-12 school district"
"1339","MT","Saco Elementary School District 12A","3023370","saco elementary school dist 12a"
"1340","MT","Scobey K-12 School District","3023670","scobey k-12 school district"
"1341","MT","Shields Valley Elementary School District","3000932","shields valley elem sch dist"
"1342","MT","Smith Valley Elementary District No. 89","3002850","smith valley elem dist 89"
"1343","MT","Somers Elementary District No. 29","3000002","somers elem dist 29"
"1344","MT","Springhill Elementary District No. 20","3024810","springhill elem dist 20"
"1345","MT","St Regis K-12 School District","3024930","st regis k-12 school district"
"1346","MT","Stanford K-12 School District","3024990","stanford k-12 school district"
"1347","MT","Sunburst K-12 District","3025320","sunburst k-12 district"
"1348","MT","Sunset Elementary District No. 30","3025380","sunset elem dist 30"
"1349","MT","Superior K-12 School District","3025470","superior k-12 school district"
"1350","MT","Swan River Elementary District No. 4","3025500","swan river elem dist 4"
"1351","MT","Sweet Grass County High School District","3025560","sweet grass co high sch dist"
"1352","MT","Target Range Elementary District No. 23","3025890","target range elem dist 23"
"1353","MT","Terry K-12 School District","3025950","terry k-12 school district"
"1354","MT","Townsend K-12 School District","3004980","townsend k-12 school district"
"1355","MT","Trail Creek Elementary District No. 13","3026400","trail creek elem dist 13"
"1356","MT","Trego Elementary District No. 53","3026460","trego elem dist 53"
"1357","MT","Trinity Elementary District No. 4","3026490","trinity elem dist 4"
"1358","MT","Trout Creek Elementary District No. 6","3026520","trout creek elem dist 6"
"1359","MT","Turner Elem School District 43","3026640","turner elem school dist 43"
"1360","MT","Twin Bridges K-12 School District","3026730","twin bridges k-12 sch district"
"1361","MT","Ulm Elementary District No. 85","3026880","ulm elem dist 85"
"1362","MT","Valley View Elementary District No. 35","3027150","valley view elem dist 35"
"1363","MT","Vaughn Public School District 74","3005850","vaughn public school dist 74"
"1364","MT","Victor K-12 School District","3027270","victor k-12 school district"
"1365","MT","Vida Elementary District No. 134","3027340","vida elem dist 134"
"1366","MT","West Glacier Elementary School District 8","3000094","west glacier elem sch dist 8"
"1367","MT","West Valley Elementary District No. 1","3027570","west valley elem dist 1"
"1368","MT","West Yellowstone K-12 School District","3027630","west yellowstone k-12 sch dist"
"1369","MT","Westby K-12 School District","3027730","westby k-12 school district"
"1370","MT","Winifred K-12 School District","3028380","winifred k-12 school district"
"1371","MT","Winnett K-12 School District","3028470","winnett k-12 school district"
"1372","MT","Wisdom Elementary District No. 16","3028500","wisdom elem dist 16"
"1373","MT","Wise River Elementary District No. 11","3010820","wise river elem dist 11"
"1374","MT","Wolf Creek Elementary District No. 13","3028550","wolf creek elem dist 13"
"1375","MT","Woodman Elementary District No. 18","3028650","woodman elem dist 18"
"1376","MT","Yaak Elementary District No. 24","3028830","yaak elem dist 24"
"1377","MT","Zurich Elementary District No. 17","3028910","zurich elem dist 17"
"1378","NC","Academy At Middle Fork","3700427","Appalachian State U Academy Middle Fork"
"1379","NC","North Carolina Innovative School District","3700442","Innovative School District"
"1380","NC","Northeast Regional School For Biotechnology","3700321","Northeast Regional School - Biotech/Agri"
"1381","ND","Alexander School District #2","3801760","alexander school district #2"
"1382","ND","Anamoose School District 14","3801950","anamoose sch dist 14"
"1383","ND","Apple Creek School District 39","3802014","apple creek sch dist 39"
"1384","ND","Ashley School District 9","3802170","ashley sch dist 9"
"1385","ND","Bakker School District 10","3802240","bakker sch dist 10"
"1386","ND","Barnes County North School District 7","3800060","barnes county north school district 7"
"1387","ND","Beach School District 3","3802380","beach sch dist 3"
"1388","ND","Belfield School District 13","3806210","belfield school district 13"
"1389","ND","Beulah School District 27","3800032","beulah sch dist 27"
"1390","ND","Billings School District 1","3802840","billings sch dist 1"
"1391","ND","Bottineau Public School District 1","3803060","bottineau pub sch dist 1"
"1392","ND","Bowbells Public School District 14","3803090","bowbells pub sch dist 14"
"1393","ND","Bowman School District 1","3803200","bowman school dist 1"
"1394","ND","Burke Central School District 36","3803590","burke central sch dist 36"
"1395","ND","Carrington School District 49","3800053","carrington school district 49"
"1396","ND","Cavalier School District 6","3800018","cavalier sch dist 6"
"1397","ND","Center Stanton Public School District 1","3800052","center stanton public school district 1"
"1398","ND","Central Cass School District 17","3804090","central cass sch dist 17"
"1399","ND","Central Val School District 3","3804140","central val sch dist 3"
"1400","ND","Dakota Prairie School District 1","3800040","dakota prairie school district 1"
"1401","ND","Divide County School District #1","3805160","divide county school district #1"
"1402","ND","Drake School District 57","3800029","drake sch dist 57"
"1403","ND","Drayton School District 19","3805340","drayton sch dist 19"
"1404","ND","Dunseith School District 1","3805460","dunseith sch dist 1"
"1405","ND","Edgeley Public School District 3","3805850","edgeley public sch dist 3"
"1406","ND","Edmore Public School District 2","3805950","edmore public sch dist 2"
"1407","ND","Eight Mile School District 6","3806010","eight mile sch dist 6"
"1408","ND","Elgin-New Leipzig Public School District 49","3800045","elgin-new leipzig public school district 49"
"1409","ND","Ellendale Special School District 40","3806090","ellendale special school dist 40"
"1410","ND","Emerado Public School District 127","3806360","emerado pub sch dist 127"
"1411","ND","Enderlin Area School District 24","3800061","enderlin area school district 24"
"1412","ND","Fairmount Public School District 18","3806690","fairmount pub sch dist 18"
"1413","ND","Fessenden Bowdon School District 25","3800049","fessenden bowdon sch dist 25"
"1414","ND","Finley-Sharon School District 19","3806910","finley-sharon school district 19"
"1415","ND","Flasher School District 39","3806930","flasher sch dist 39"
"1416","ND","Fordville-Lankin School District 5","3800056","fordville-lankin school district 5"
"1417","ND","Fort Ransom School District 6","3800033","fort ransom sch dist 6"
"1418","ND","Gackle-Streeter School District 56","3800043","gackle-streeter school district 56"
"1419","ND","Garrison Public School District 51","3807590","garrison pub sch dist 51"
"1420","ND","Glen Ullin Public School District 48","3807830","glen ullin pub sch dist 48"
"1421","ND","Glenburn Spec School District 26","3807850","glenburn spec school dist 26"
"1422","ND","Goodrich School District #16","3807950","goodrich school district #16"
"1423","ND","Grenora School District 99","3808460","grenora sch dist 99"
"1424","ND","Griggs County Central 18","3804560","griggs county central 18"
"1425","ND","Halliday Public School District 19","3808610","halliday pub sch dist 19"
"1426","ND","Hankinson Public School District 8","3808710","hankinson pub sch dist 8"
"1427","ND","Harvey School District 38","3808890","harvey sch dist 38"
"1428","ND","Hatton Eilson School District 7","3809000","hatton eilson sch dist 7"
"1429","ND","Hazelton-Moffit-Braddock Public School District","3809130","hazelton moffit braddock pub sch dist 6"
"1430","ND","Hazen Public School District 3","3800031","hazen public sch dist 3"
"1431","ND","Hebron Public School District 13","3809180","hebron pub sch dist 13"
"1432","ND","Hettinger Public School District 13","3809410","hettinger pub sch dist 13"
"1433","ND","Hillsboro School District 9","3809570","hillsboro sch dist 9"
"1434","ND","Horse Creek School District 32","3809810","horse creek sch dist 32"
"1435","ND","Kenmare School District 28","3810180","kenmare sch dist 28"
"1436","ND","Kensal School District 19","3810260","kensal sch dist 19"
"1437","ND","Kidder County School District 1","3800389","kidder county school district 1"
"1438","ND","Killdeer School District 16","3810270","killdeer sch dist 16"
"1439","ND","Kindred School District 2","3800025","kindred sch dist 2"
"1440","ND","Kulm Public School District #7","3810500","kulm public school district #7"
"1441","ND","Lakota Public School District 66","3810600","lakota pub sch dist 66"
"1442","ND","Lamoure School District #8","3810740","lamoure school district #8"
"1443","ND","Langdon Area Public School District #23","3810810","langdon area public school dist #23"
"1444","ND","Larimore Public School District 44","3810860","larimore pub sch dist 44"
"1445","ND","Leeds Public School District 6","3810980","leeds public school dist 6"
"1446","ND","Lewis And Clark School District 161","3800058","lewis and clark school district 161"
"1447","ND","Lidgerwood School District #28","3811140","lidgerwood sch dist #28"
"1448","ND","Linton Public School District 36","3800017","linton pub sch dist 36"
"1449","ND","Lisbon School District 19","3811430","lisbon sch dist 19"
"1450","ND","Litchville Marion School District 46","3800057","litchville marion school district 46"
"1451","ND","Little Heart School District 4","3811540","little heart sch dist 4"
"1452","ND","Lone Tree School District 6","3811610","lone tree sch dist 6"
"1453","ND","Maddock School District 9","3811700","maddock sch dist 9"
"1454","ND","Manning School District 45","3811970","manning sch dist 45"
"1455","ND","Manvel School District 125","3812000","manvel sch dist 125"
"1456","ND","Maple Valley School District #4","3812020","maple valley school district #4"
"1457","ND","Mapleton School District 7","3812030","mapleton sch dist 7"
"1458","ND","Marmarth School District #12","3812120","marmarth school district #12"
"1459","ND","Max School District 50","3812350","max sch dist 50"
"1460","ND","Mcclusky School District #19","3812430","mcclusky school district #19"
"1461","ND","Medina Public School District 3","3812660","medina pub sch dist 3"
"1462","ND","Menoken School District 33","3812720","menoken sch dist 33"
"1463","ND","Midway Public School District 128","3812920","midway pub sch dist 128"
"1464","ND","Milnor Public School District 2","3812930","milnor pub sch dist 2"
"1465","ND","Minnewaukan School District #5","3812990","minnewaukan school district #5"
"1466","ND","Mohall Lansford Sherwood School District 1","3800050","mohall lansford sherwood school district 1"
"1467","ND","Montpelier School District 14","3813230","montpelier sch dist 14"
"1468","ND","Mott-Regent School District 1","3800046","mott-regent sch dist 1"
"1469","ND","Mt Pleasant School District 4","3813400","mt pleasant sch dist 4"
"1470","ND","Munich Public School District 19","3813440","munich public school dist 19"
"1471","ND","Napoleon School District 2","3813510","napoleon sch dist 2"
"1472","ND","Nd School For The Deaf","3800006","nd school for the deaf"
"1473","ND","Nedrose School District 4","3813660","nedrose sch dist 4"
"1474","ND","New England School District 9","3800027","new england sch dist 9"
"1475","ND","New Rockford Sheyenne 2","3800059","new rockford sheyenne 2"
"1476","ND","New Salem-Almont School District 49","3800392","new salem-almont school district 49"
"1477","ND","Newburg United School District 54","3800825","newburg united sch dist 54"
"1478","ND","North Border School District 100","3800054","north border school district 100"
"1479","ND","North Sargent Public School District 3","3814290","north sargent pub sch dist 3"
"1480","ND","Northern Cass School District 97","3800044","northern cass school district 97"
"1481","ND","Northwood School District 129","3814340","northwood sch dist 129"
"1482","ND","Oakes Public School District 41","3814500","oakes public sch dist 41"
"1483","ND","Park River Area School District 8","3800401","park river area school district 8"
"1484","ND","Parshall School District 3","3814940","parshall sch dist 3"
"1485","ND","Pingree-Buchanan School District 10","3815150","pingree-buchanan sch dist 10"
"1486","ND","Powers Lake School District 27","3800024","powers lake sch dist 27"
"1487","ND","Richland Public School District 44","3800036","richland pub sch dist 44"
"1488","ND","Rolette School District 29","3816050","rolette sch dist 29"
"1489","ND","Roosevelt School District 18","3816090","roosevelt sch dist 18"
"1490","ND","Sargent Cent School District 6","3816430","sargent cent sch dist 6"
"1491","ND","Sawyer School District 16","3816470","sawyer sch dist 16"
"1492","ND","Scranton School District 33","3800023","scranton sch dist 33"
"1493","ND","South Heart School District 9","3817130","south heart sch dist 9"
"1494","ND","South Prairie School District 70","3817170","south prairie sch dist 70"
"1495","ND","Stanley Public School District 2","3817570","stanley pub sch dist 2"
"1496","ND","Starkweather Public School District 44","3817670","starkweather pub sch dist 44"
"1497","ND","Sterling School District 35","3817760","sterling sch dist 35"
"1498","ND","Strasburg Public School District 15","3800016","strasburg pub sch dist 15"
"1499","ND","Surrey School District 41","3817910","surrey sch dist 41"
"1500","ND","Sweet Briar School District 17","3817940","sweet briar sch dist 17"
"1501","ND","Thompson School District 61","3818280","thompson sch dist 61"
"1502","ND","Turtle Lake Mercer School District 72","3818500","turtle lake mercer sch dist 72"
"1503","ND","Underwood Public School District 8","3818660","underwood pub sch dist 8"
"1504","ND","United Public School District 7","3818730","united pub sch dist 7"
"1505","ND","Valley City School District #2","3818850","valley city school district #2"
"1506","ND","Valley-Edinburg School District 118","3800397","valley-edinburg school district 118"
"1507","ND","Velva Spec School District 1","3817040","velva spec sch dist 1"
