"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","population","median_hh_income_21","url"
"276","ID","Idaho",32682,"1608830",2021,"boise","General Purpose",224705000,77747000,0,101251000,15036000,0,1659467000,0,8683000,362551000,455259000,0,235712,70217,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ID/Boise/ID%20Boise%202021.pdf"
"277","MI","Michigan",167745,"2634000",2021,"grand rapids","General Purpose",974159396,102498223,254129030,0,31367531,0,0,0,17926152,379591991,417622684,38255681,198893,59596,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Grand%20Rapids/MI%20Grand%20Rapids%202021.pdf"
"278","CT","Connecticut",40820,"0952000",2021,"new haven","General Purpose",2682061321,167491568,866572512,0,828752149,0,0,0,19460843,911016766,855883052,0,134024,50569,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/New%20Haven/CT%20New%20Haven%202021.pdf"
"279","OH","Ohio",36922,"3916000",2021,"cleveland","General Purpose",3850423000,590787000,786813000,0,77160000,35117000,6993492000,0,44267000,1299164000,1730123000,0,372632,35562,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cleveland/OH%20Cleveland%202021.pdf"
"280","CT","Connecticut",32098,"0973000",2021,"stamford","General Purpose",1084960373,101219690,126536481,8178983,196328724,0,0,0,21678420,709316154,839114400,0,135451,100543,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/Stamford/CT%20Stamford%202021.pdf"
"281","GA","Georgia",32468,"1369000",2021,"savannah","General Purpose",466531161,72292178,61946161,0,0,27476869,0,0,24468402,362689551,462628528,0,147768,49612,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Savannah/GA%20Savannah%202021.pdf"
"282","DC","District of Columbia",47298,"1150000",2021,"district of columbia","General Purpose",18144143000,4111604000,0,2056646000,0,313355000,27265884000,0,324082000,17544207000,18370068000,900546000,689546,90088,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/DC/District%20of%20Columbia/DC%20District%20of%20Columbia%202021.pdf"
"283","IN","Indiana",33221,"1825000",2021,"fort wayne","General Purpose",1548296927,79342071,199649351,32556786,171220196,0,3026407402,0,19914413,424637307,558699265,0,263914,54737,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IN/Fort%20Wayne/IN%20Fort%20Wayne%202021.pdf"
"284","KS","Kansas",33468,"2079000",2021,"wichita","General Purpose",1500033422,246530158,15602000,0,44218000,0,4221113253,0,14577000,588265268,713501200,0,397547,56293,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Wichita/KS%20Wichita%202021.pdf"
"285","OH","Ohio",44337,"3918000",2021,"columbus","General Purpose",6954370000,347319000,1356638000,0,160591000,40802000,10530784000,0,123252000,1836343000,2400006000,0,905839,58202,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Columbus/OH%20Columbus%202021.pdf"
"286","MI","Michigan",34317,"2622000",2021,"detroit","General Purpose",6418274433,910918244,2159574662,28023927,377348,0,6916347787,0,101291866,2312400836,2282921854,-1103442000,639115,36140,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Detroit/MI%20Detroit%202021.pdf"
"287","FL","Florida",32301,"1210275",2021,"cape coral","General Purpose",1413873979,68737170,86747658,0,329347346,0,0,0,14533307,371744421,477720390,0,193994,66425,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Cape%20Coral/FL%20Cape%20Coral%202021.pdf"
"288","IL","Illinois",32817,"1765000",2021,"rockford","General Purpose",604978971,50943974,344215364,34704033,42718675,0,0,0,10022499,280109582,320875368,-314350437,148662,44525,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Rockford/IL%20Rockford%202021.pdf"
"289","FL","Florida",32278,"1214400",2021,"coral springs","General Purpose",243212314,35426731,53465930,17773878,24299160,0,0,0,8451969,224273697,226723368,0,134396,81067,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Coral%20Springs/FL%20Coral%20Springs%202021.pdf"
"290","LA","Louisiana",1036345,"2270000",2021,"shreveport","General Purpose",2080052868,57002951,312058240,0,644865920,0,0,0,10194000,418199308,440561051,-1002237108,187587,42034,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/Shreveport/LA%20Shreveport%202021.pdf"
"291","MN","Minnesota",1036390,"2743000",2021,"minneapolis","General Purpose",1790197000,241108000,389858000,0,47213000,0,4502773000,0,46525000,976612000,1074341000,-141001,429985,69397,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Minneapolis/MN%20Minneapolis%202021.pdf"
"292","OH","Ohio",98182,"3977000",2021,"toledo","General Purpose",1734470000,164999000,338517000,0,40350000,9475000,2786778000,0,40565000,457353000,587488000,-119052000,270880,44150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Toledo/OH%20Toledo%202021.pdf"
"293","FL","Florida",32271,"1224000",2021,"fort lauderdale","General Purpose",1322459922,100980415,184279743,0,4951136,0,0,0,38313851,640758131,713495881,0,182775,64912,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Fort%20Lauderdale/FL%20Fort%20Lauderdale%202021.pdf"
"294","FL","Florida",44268,"1225175",2021,"gainesville","General Purpose",2420498403,209454655,273584,115203206,0,7565030,0,0,9767998,592255952,624128666,0,141079,40822,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Gainesville/FL%20Gainesville%202021.pdf"
"295","MI","Michigan",34307,"2676460",2021,"sterling heights","General Purpose",435406014,40401202,124524411,0,46181695,0,0,0,5408235,163392140,198616048,0,134334,69104,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Sterling%20Heights/MI%20Sterling%20Heights%202021.pdf"
"296","MA","Massachusetts",34032,"2507000",2021,"boston","General Purpose",6426387000,786957000,1406402000,0,2196724000,0,5173319000,0,257282000,4088575000,4145409000,0,675632,79283,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Boston/MA%20Boston%202021.pdf"
"297","FL","Florida",96403,"1230000",2021,"hialeah","General Purpose",1108399492,108782575,301647421,3738042,471720312,0,691701635,0,35451582,380687365,343352532,0,223123,46674,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hialeah/FL%20Hialeah%202021.pdf"
"298","MN","Minnesota",101973,"2758000",2021,"saint paul","General Purpose",1153669398,148264215,133080944,0,202134571,0,2608061375,0,20379522,618852724,680005747,-228217419,311518,66098,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Saint%20Paul/MN%20Saint%20Paul%202021.pdf"
"299","FL","Florida",32273,"1232000",2021,"hollywood","General Purpose",1658542852,69137945,645649756,0,564350282,0,0,0,19811363,376377345,448559661,0,153036,60490,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hollywood/FL%20Hollywood%202021.pdf"
"300","NY","New York",122258,"3651000",2021,"new york","General Purpose",283974857000,36958227000,9598353000,0,117979233000,0,126302000000,0,6372726000,94850713000,104175972000,0,8804194,67997,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/New%20York/NY%20New%20York%202021.pdf"
"301","MI","Michigan",44420,"2684000",2021,"warren","General Purpose",557731530,33221580,144617690,0,176078434,0,0,0,12055207,164081304,230760335,0,139398,60042,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Warren/MI%20Warren%202021.pdf"
"302","FL","Florida",32292,"1235000",2021,"jacksonville","General Purpose",6696965000,408696000,3107155000,0,416420000,0,5384320000,0,133140000,2119364000,2076052000,-2577336000,949616,58621,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Jacksonville/FL%20Jacksonville%202021.pdf"
"303","MA","Massachusetts",34017,"2567000",2021,"springfield","General Purpose",2814605523,118540309,800049243,0,1641518230,0,0,0,24060481,1042527837,978737595,0,155931,42498,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Springfield/MA%20Springfield%202021.pdf"
"304","MO","Missouri",43771,"2938000",2021,"kansas city","General Purpose",6184292000,442597000,1093020000,0,93377000,0,10651146000,0,52431000,2025590000,1927054000,0,507971,63396,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Kansas%20City/MO%20Kansas%20City%202021.pdf"
"305","OH","Ohio",36942,"3921000",2021,"dayton","General Purpose",586952589,77395427,224272902,1511249,22791469,9282478,0,0,17730791,289202615,413342228,51982676,137624,39315,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Dayton/OH%20Dayton%202021.pdf"
"306","MA","Massachusetts",41676,"2582000",2021,"worcester","General Purpose",3197978692,196560888,422895451,0,1508114372,0,0,0,16707000,1101638160,1078609334,-1579351811,206519,63194,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Worcester/MA%20Worcester%202021.pdf"
"307","MD","Maryland",33980,"2404000",2021,"baltimore","General Purpose",9542603000,1058738000,2164643000,0,527869000,0,12707997000,0,203137000,2998668000,3313989000,-3386794000,585693,54652,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MD/Baltimore/MD%20Baltimore%202021.pdf"
"308","MO","Missouri",35129,"2970000",2021,"springfield","General Purpose",324922362,60192765,15336583,71491328,0,0,0,0,15944892,280527038,354584120,0,169168,41808,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Springfield/MO%20Springfield%202021.pdf"
"309","MO","Missouri",44598,"2965000",2021,"st louis","General Purpose",3662613000,523453000,616351000,0,654613000,0,3861720000,0,58308000,1170808000,1101042000,0,301574,49965,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/St.%20Louis/MO%20St.%20Louis%202021.pdf"
"310","NC","North Carolina",196952,"3722920",2021,"fayetteville","General Purpose",294110542,59661018,63089813,0,59430525,0,0,0,8183733,231940719,251692231,0,208470,51629,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Fayetteville/NC%20Fayetteville%202021.pdf"
"311","MS","Mississippi",34945,"2836000",2021,"jackson","General Purpose",712656637,62722225,163077390,0,46171156,0,1127853556,0,3981392,227131362,226763679,-257609358,153705,35070,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MS/Jackson/MS%20Jackson%202021.pdf"
"312","OK","Oklahoma",125837,"4055000",2021,"oklahoma city","General Purpose",2377773000,96685000,408312000,0,443682000,0,4729437000,0,94378000,999429000,1029908000,-177204,681084,59214,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20City/OK%20Oklahoma%20City%202021.pdf"
"313","FL","Florida",398462,"1245000",2021,"miami","General Purpose",3072883367,220635829,1034749059,0,958411935,0,1965193186,0,82659616,1227209415,1105091240,0,442260,48789,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami/FL%20Miami%202021.pdf"
"314","NC","North Carolina",36710,"3728000",2021,"greensboro","General Purpose",1237340836,132626016,114198568,0,124450254,0,2361435980,0,8292297,526837868,554574152,-89530859,299101,51825,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Greensboro/NC%20Greensboro%202021.pdf"
"315","NC","North Carolina",36728,"3755000",2021,"raleigh","General Purpose",2361176428,226210165,203853587,0,189934098,0,5129144536,0,33245460,787637884,987255776,0,467762,74612,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Raleigh/NC%20Raleigh%202021.pdf"
"316","NC","North Carolina",36713,"3712000",2021,"charlotte","General Purpose",6817711000,495567000,1019687000,0,227624000,42758000,18323912000,0,90754000,2212176000,2482891000,0,874607,70869,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Charlotte/NC%20Charlotte%202021.pdf"
"317","NC","North Carolina",36706,"3719000",2021,"durham","General Purpose",1021315269,94664449,114942996,0,164490386,0,1008217544,0,25797782,477630333,587850585,0,283588,71343,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Durham/NC%20Durham%202021.pdf"
"318","OK","Oklahoma",1268097,"4075000",2021,"tulsa","General Purpose",1310463000,70853000,307741000,0,4600000,0,3709260000,0,37034000,594013000,703102000,0,413123,51008,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20Oklahoma/OK%20Tulsa%20Oklahoma%202021.pdf"
"319","NC","North Carolina",36708,"3775000",2021,"winston-salem","General Purpose",1115603455,81592368,80074722,0,0,12099186,2312603738,0,17313914,386916855,499906171,0,249562,54228,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Winston-Salem/NC%20Winston-Salem%202021.pdf"
"320","OR","Oregon",37572,"4159000",2021,"portland","General Purpose",9676620990,362782129,5447870710,0,95444851,2403478,10259480676,0,112505275,2315364498,2400174810,0,652518,79057,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Portland/OR%20Portland%202021.pdf"
"321","NE","Nebraska",35447,"3128000",2021,"lincoln","General Purpose",1668339134,141527498,39668000,0,26979000,0,4147580763,0,33791000,766018047,935618237,352497370,291105,62294,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/Lincoln/NE%20Lincoln%202021.pdf"
"322","OR","Oregon",37570,"4164900",2021,"salem","General Purpose",573928895,26455697,208698814,0,19600900,0,0,0,12751954,339841388,383209458,0,175472,63927,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Salem/OR%20Salem%202021.pdf"
"323","OR","Oregon",37565,"4123850",2021,"eugene","General Purpose",474548756,49089672,287968466,0,18354060,0,0,0,17171902,380989523,370520833,0,177195,59338,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Eugene/OR%20Eugene%202021.pdf"
"324","NE","Nebraska",35443,"3137000",2021,"omaha","General Purpose",3145801379,196958885,814257649,0,512272582,0,3736432035,0,90438534,833472066,1068787063,-11259000000,491743,62948,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/Omaha/NE%20Omaha%202021.pdf"
"325","NJ","New Jersey",35679,"3421000",2021,"elizabeth","General Purpose",732754828,0,295042483,0,180119805,0,0,0,0,403173472,465846833,0,137310,51549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Elizabeth/NJ%20Elizabeth%202021.pdf"
"326","NJ","New Jersey",35652,"3451000",2021,"newark","General Purpose",635368314,0,0,0,0,0,635368314,635368314,0,993439451,1021231386,0,311552,43242,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Newark/NJ%20Newark%202021.pdf"
"327","NJ","New Jersey",108025,"3436000",2021,"jersey city","General Purpose",191198139,191198139,113755178,0,1208152775,0,436691145,0,130922651,1156967562,1041289727,0,292754,81958,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Jersey%20City/NJ%20Jersey%20City%202021.pdf"
"328","RI","Rhode Island",98502,"4459000",2021,"providence","General Purpose",3908508000,228360000,1526042000,0,1358576000,0,0,0,44185000,1138818000,1112654000,-2746209000,190932,60970,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/RI/Providence/RI%20Providence%202021.pdf"
"329","TX","Texas",38704,"4803000",2021,"amarillo","General Purpose",669750630,72337575,33243213,1283002,39147511,0,0,0,25487977,308777889,370127671,0,200377,55572,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Amarillo/TX%20Amarillo%202021.pdf"
"330","TX","Texas",31543,"4804000",2021,"arlington","General Purpose",1866983000,69491000,0,27444000,144366000,0,4722784000,0,45914000,607945000,685362000,41884000,394257,59889,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Arlington/TX%20Arlington%202021.pdf"
"331","TX","Texas",38712,"4805000",2021,"austin","General Purpose",15516665000,593022000,2178003000,0,4346367000,0,18901919000,0,180500000,4627438000,4436046000,-2757270000,961900,79542,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Austin/TX%20Austin%202021.pdf"
"332","PA","Pennsylvania",42714,"4260000",2021,"philadelphia","General Purpose",18803884000,2887334000,4721351000,0,2088155000,0,14122297000,0,5984000,8408336000,8763843000,-8789825000,1603799,52899,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202021.pdf"
"333","PA","Pennsylvania",43862,"4261000",2021,"pittsburgh","General Purpose",2033199668,45437895,822015601,0,395364862,0,748652689,0,31767924,625367419,705998444,0,302958,57821,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Pittsburgh/PA%20Pittsburgh%202021.pdf"
"334","TX","Texas",38663,"4810768",2021,"brownsville","General Purpose",371656426,68285671,29261910,0,60245926,0,0,0,14182973,167326936,193444208,-86515250,186717,47435,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Brownsville/TX%20Brownsville%202021.pdf"
"335","NM","New Mexico",35917,"3502000",2021,"albuquerque","General Purpose",2493805208,192010899,904300000,0,314556997,0,5722653309,0,50009598,1093688347,1224799549,-752420174,564581,58512,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/Albuquerque/NM%20Albuquerque%202021.pdf"
"336","TX","Texas",38701,"4817000",2021,"corpus christi","General Purpose",1936597928,145981390,203244403,0,10392386,0,3654260359,0,46141166,622511420,721689677,76618000,317863,59812,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Corpus%20Christi/TX%20Corpus%20Christi%202021.pdf"
"337","TX","Texas",38669,"4819000",2021,"dallas","General Purpose",14023129000,599300000,5702885000,0,266160000,0,2667309000,0,135807000,2491639000,3440643000,-5207322000,1304317,57995,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas/TX%20Dallas%202021.pdf"
"338","TX","Texas",43493,"4819972",2021,"denton","General Purpose",1568525877,120872590,76711193,0,54025408,0,0,0,18271913,574414528,706063293,0,139861,64873,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Denton/TX%20Denton%202021.pdf"
"339","NV","Nevada",35518,"3231900",2021,"henderson","General Purpose",1084887438,104643888,416549579,0,89339854,0,3737833431,0,50613783,594070606,708532059,-138074833,317310,77924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Henderson/NV%20Henderson%202021.pdf"
"340","NV","Nevada",35519,"3240000",2021,"las vegas","General Purpose",1828903547,148864241,873504531,0,55725322,0,6130652073,0,48520133,1026067641,1217540116,0,644866,59746,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Las%20Vegas/NV%20Las%20Vegas%202021.pdf"
"341","NV","Nevada",35520,"3251800",2021,"north las vegas","General Purpose",855709552,71329348,219150533,0,109107152,0,2566299895,0,41634466,420093691,576778514,0,259520,67035,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/North%20Las%20Vegas/NV%20North%20Las%20Vegas%202021.pdf"
"342","NV","Nevada",35523,"3260600",2021,"reno","General Purpose",1061795874,78943241,252369268,0,147020971,0,1982009528,0,28289163,402429362,523608626,0,264147,67478,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Reno/NV%20Reno%202021.pdf"
"343","TX","Texas",43166,"4824000",2021,"el paso","General Purpose",2773436603,165215037,485256939,0,168416162,0,3119731244,0,73791412,870926344,1085555707,0,678697,51241,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso/TX%20El%20Paso%202021.pdf"
"344","TX","Texas",43770,"4835000",2021,"houston","General Purpose",22569340000,718518000,1779562000,0,2629644000,0,28225302000,0,543297000,4970640000,6339214000,0,2301572,55499,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Houston/TX%20Houston%202021.pdf"
"345","TX","Texas",47012,"4837000",2021,"irving","General Purpose",1089686874,86083020,153236230,0,18303061,0,2156789796,0,34493704,418767014,496729475,0,256687,70340,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Irving/TX%20Irving%202021.pdf"
"346","TX","Texas",38654,"4839148",2021,"killeen","General Purpose",377850577,32670111,93055158,0,15386810,0,0,0,13504090,176790482,205521212,-32875304,153143,51619,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Killeen/TX%20Killeen%202021.pdf"
"347","TX","Texas",40881,"4841464",2021,"laredo","General Purpose",1476807436,99013438,252346173,1326670,206576960,0,2215517669,0,27943429,476043948,561946459,-202960033,255212,52438,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Laredo/TX%20Laredo%202021.pdf"
"348","TX","Texas",38693,"4845000",2021,"lubbock","General Purpose",2018728188,131144266,157803158,0,172402112,0,3224905944,0,38433103,719452456,828278483,-62470383,257157,54747,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Lubbock/TX%20Lubbock%202021.pdf"
"349","TX","Texas",44040,"4845384",2021,"mcallen","General Purpose",408652509,59929495,31945203,0,11934060,0,0,0,15933037,249396534,327712735,121425652,142195,57359,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mcallen/TX%20Mcallen%202021.pdf"
"350","TX","Texas",46697,"4845744",2021,"mckinney","General Purpose",651898953,54559619,39275629,0,24572058,0,0,0,17021085,356920235,457002002,0,195326,98317,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mckinney/TX%20Mckinney%202021.pdf"
"351","TX","Texas",38671,"4847892",2021,"mesquite","General Purpose",591969869,43626789,111896665,0,38874989,0,0,0,20022973,242505616,281767138,-66679203,150227,60957,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mesquite/TX%20Mesquite%202021.pdf"
"352","TX","Texas",38681,"4856000",2021,"pasadena","General Purpose",313147255,47396401,18325251,0,61636880,0,0,0,32516296,178924848,234767866,55837554,151897,60939,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Pasadena/TX%20Pasadena%202021.pdf"
"353","TX","Texas",38665,"4858016",2021,"plano","General Purpose",812220663,74490302,55021601,14036741,6188875,0,2497607508,0,50350289,580619556,638485364,0,285469,95002,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Plano/TX%20Plano%202021.pdf"
"354","TX","Texas",38656,"4865000",2021,"san antonio","General Purpose",6346636000,243244000,819657000,0,933170000,0,8993719000,0,253550000,2598378000,2737685000,-1196680000,1434367,54923,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/San%20Antonio/TX%20San%20Antonio%202021.pdf"
"355","VA","Virginia",230476,"5182000",2021,"virginia beach","General Purpose",2350727399,155761720,525466635,0,94167390,0,6199794724,0,49703863,1615782519,1736892251,627217576,459471,81634,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Virginia%20Beach/VA%20Virginia%20Beach%202021.pdf"
"356","WA","Washington",39547,"5305210",2021,"bellevue","General Purpose",432536000,52970000,7680000,173071000,28899000,0,0,0,15766000,391297000,631720000,474209000,151864,144274,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Bellevue/WA%20Bellevue%202021.pdf"
"357","WA","Washington",39549,"5335415",2021,"kent","General Purpose",171762359,24018671,4734713,74039757,24532979,0,0,0,7007308,217609235,306402892,229962478,136609,81373,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Kent/WA%20Kent%202021.pdf"
"358","WA","Washington",39553,"5363000",2021,"seattle","General Purpose",9142892000,615595000,1198219000,630536000,654541000,0,17225365000,0,140278000,4241488000,5149807000,-563952000,737018,110781,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Seattle/WA%20Seattle%202021.pdf"
"359","SC","South Carolina",38278,"4513330",2021,"charleston","General Purpose",561870724,43710126,169374755,0,37628248,0,0,0,9217512,273176514,423454598,0,150288,74139,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/Charleston/SC%20Charleston%202021.pdf"
"360","SC","South Carolina",38289,"4516000",2021,"columbia","General Purpose",1572939651,84609483,247234469,0,241188313,0,0,0,11636760,400975747,392411330,-19902765,136803,47524,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/Columbia/SC%20Columbia%202021.pdf"
"361","WA","Washington",39566,"5367000",2021,"spokane","General Purpose",839405510,29778576,0,174325293,0,91501555,3319465094,0,27687978,522675150,658310969,77463082,228978,58714,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Spokane/WA%20Spokane%202021.pdf"
"362","WA","Washington",39559,"5370000",2021,"tacoma","General Purpose",2172314000,208719000,110879000,177099000,229263000,0,5491480000,0,51398000,1126267000,1305169000,310161,219175,77141,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Tacoma/WA%20Tacoma%202021.pdf"
"363","KS","Kansas",33460,"2052575",2021,"olathe","General Purpose",586913139,78874698,71372307,0,32958574,0,0,0,6249943,239043462,307512448,0,141283,99631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Olathe/KS%20Olathe%202021.pdf"
"364","WA","Washington",42942,"5374060",2021,"vancouver","General Purpose",209248819,46635809,4181005,142526657,46546545,0,0,0,15821961,349077655,492354794,291074287,190888,69993,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Vancouver/WA%20Vancouver%202021.pdf"
"365","KS","Kansas",114572,"2053775",2021,"overland park","General Purpose",316141241,37180841,42445478,3108724,9875178,0,0,0,10653693,246911115,282303151,0,197249,89280,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Overland%20Park/KS%20Overland%20Park%202021.pdf"
"366","SD","South Dakota",38396,"4659020",2021,"sioux falls","General Purpose",378168038,43884650,0,121629600,0,2417138,0,0,14520810,302266409,493545841,319411484,192700,73273,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SD/Sioux%20Falls/SD%20Sioux%20Falls%202021.pdf"
